"","ResourceID","Subject","Title","Description","Source","SourceURL","Modified","Frequency","Var1","id","Period","Duration","Label1","Value","Unit","Measure","Multiplier"
"140","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","b70c676f-d5a1-4535-9d7d-3ea7e742fe6e","2020-07-17","P1D","Deceased",22,"Number","COVID-19 cases",0
"141","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","240bfde0-aa69-42f0-b805-ddae58c5fb91","2020-07-19","P1D","Deceased",22,"Number","COVID-19 cases",0
"142","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","330affec-1937-4de8-82da-86b133425981","2020-07-16","P1D","Deceased",22,"Number","COVID-19 cases",0
"143","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","2841e863-fbe4-49c9-8bd0-b3adbef19863","2020-07-18","P1D","Deceased",22,"Number","COVID-19 cases",0
"144","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","0adec391-3df9-46df-ac47-08eac517e064","2020-07-20","P1D","Deceased",22,"Number","COVID-19 cases",0
"145","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","23f79b91-f0fd-426e-bc4c-d0a0e648419c","2020-07-22","P1D","Deceased",22,"Number","COVID-19 cases",0
"146","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","b3a5a683-88fb-4e60-9b77-031aadf0e75a","2020-07-21","P1D","Deceased",22,"Number","COVID-19 cases",0
"147","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","16f93473-4871-4bb3-b35c-4d15308f76c8","2020-07-23","P1D","Deceased",22,"Number","COVID-19 cases",0
"148","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","564b010c-f816-473e-a58d-fd1158d7797b","2020-07-24","P1D","Deceased",22,"Number","COVID-19 cases",0
"149","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","998716e9-a226-4122-9096-e501046de99c","2020-07-29","P1D","Deceased",22,"Number","COVID-19 cases",0
"150","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","b00e3a1b-9588-42cb-815d-96cee094c5e4","2020-07-25","P1D","Deceased",22,"Number","COVID-19 cases",0
"151","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","24f91a7a-339f-45f0-8b9e-4bd766e79101","2020-07-26","P1D","Deceased",22,"Number","COVID-19 cases",0
"152","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","aed613e5-5be3-497a-a298-71d8ade529e4","2020-07-30","P1D","Deceased",22,"Number","COVID-19 cases",0
"153","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","e8cb6d4b-97da-48ad-ad87-d9a6db59457f","2020-07-27","P1D","Deceased",22,"Number","COVID-19 cases",0
"154","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","71a53240-c9b6-42e6-a844-ed9592e318df","2020-07-28","P1D","Deceased",22,"Number","COVID-19 cases",0
"155","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","a8ec4c84-0cd3-4d8e-9915-4cf7de9ffc46","2020-07-31","P1D","Deceased",22,"Number","COVID-19 cases",0
"156","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","fb0fca35-598e-44ab-a890-0201ef2cbde3","2020-08-07","P1D","Deceased",22,"Number","COVID-19 cases",0
"157","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","1fd17c75-f541-45f7-96a1-4f560dad63a5","2020-08-01","P1D","Deceased",22,"Number","COVID-19 cases",0
"158","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","2ac8d048-a562-46d8-a0df-ead229b74cd5","2020-08-09","P1D","Deceased",22,"Number","COVID-19 cases",0
"159","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","e0e7fd9b-bfa5-4446-a76d-cb0cb52bc12e","2020-08-02","P1D","Deceased",22,"Number","COVID-19 cases",0
"160","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","48d5cec1-6e4b-4fbc-9d1a-679d556396a7","2020-08-03","P1D","Deceased",22,"Number","COVID-19 cases",0
"161","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","0eb285fb-c4b3-4381-821e-4d735f9e6cbd","2020-08-04","P1D","Deceased",22,"Number","COVID-19 cases",0
"162","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","20c0129d-5ac4-43ca-8fdd-e996e611cba3","2020-08-05","P1D","Deceased",22,"Number","COVID-19 cases",0
"163","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","1619a7f2-bb2e-4099-ab59-ff22f6afb300","2020-08-06","P1D","Deceased",22,"Number","COVID-19 cases",0
"164","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","3c9fa9b2-668f-47dc-bb4e-9541912b460d","2020-08-08","P1D","Deceased",22,"Number","COVID-19 cases",0
"165","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","45a20f90-5485-4407-8a2f-1f5725fc1b98","2020-08-10","P1D","Deceased",22,"Number","COVID-19 cases",0
"166","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","fcfc74a5-e091-46ff-bf42-3e08230549c1","2020-08-13","P1D","Deceased",22,"Number","COVID-19 cases",0
"167","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","3eabc353-2772-4c79-bf72-81d6600ccf5c","2020-08-11","P1D","Deceased",22,"Number","COVID-19 cases",0
"168","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","929faace-5002-4014-a53d-9afeee4b3e01","2020-08-12","P1D","Deceased",22,"Number","COVID-19 cases",0
"169","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","05dd1c97-6cc4-47b6-994b-6e7f591cf892","2020-08-15","P1D","Deceased",22,"Number","COVID-19 cases",0
"170","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","509c3483-2890-4db1-a082-30c0339fb2b4","2020-08-14","P1D","Deceased",22,"Number","COVID-19 cases",0
"171","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","fa54df1b-3066-4414-9900-002deb847d41","2020-08-16","P1D","Deceased",22,"Number","COVID-19 cases",0
"172","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","b2ffc071-e1d2-4351-96ce-844e15d99e2b","2020-08-17","P1D","Deceased",22,"Number","COVID-19 cases",0
"173","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","5e868de8-6315-41a2-851e-6f53ff13e02a","2020-08-18","P1D","Deceased",22,"Number","COVID-19 cases",0
"174","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","d2c32e58-ed59-4d50-9396-a04739582d8e","2020-08-19","P1D","Deceased",22,"Number","COVID-19 cases",0
"175","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","f7796bf3-206f-4789-983a-c48175ee3adf","2020-08-22","P1D","Deceased",22,"Number","COVID-19 cases",0
"176","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","5886ee25-2f8e-42e2-a13a-a17f4de98a89","2020-08-24","P1D","Deceased",22,"Number","COVID-19 cases",0
"177","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","966da99b-4f3b-4020-9f8c-e6adc7acf0a4","2020-08-20","P1D","Deceased",22,"Number","COVID-19 cases",0
"178","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","084e1150-6520-4023-8b55-37a63a58af28","2020-08-28","P1D","Deceased",22,"Number","COVID-19 cases",0
"179","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","55d9cfdf-e247-49c9-a3e3-b190c6593176","2020-08-21","P1D","Deceased",22,"Number","COVID-19 cases",0
"180","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","aefc5845-b90c-43f8-b0f8-40228f171794","2020-08-23","P1D","Deceased",22,"Number","COVID-19 cases",0
"181","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","a1a1da6e-068c-4f0b-a0b3-f372e6d374e2","2020-08-25","P1D","Deceased",22,"Number","COVID-19 cases",0
"182","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","0f1ba9a3-acb3-4a0f-92b1-855e8ae27e68","2020-08-26","P1D","Deceased",22,"Number","COVID-19 cases",0
"183","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","658d2eea-c0a9-4e58-8853-a2a679b7b1ec","2020-08-27","P1D","Deceased",22,"Number","COVID-19 cases",0
"184","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","121937e3-f8a2-4734-94f3-5dbf3cde1d13","2020-08-30","P1D","Deceased",22,"Number","COVID-19 cases",0
"185","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","b9b4569d-8619-418b-a730-c2ad22849f05","2020-08-29","P1D","Deceased",22,"Number","COVID-19 cases",0
"186","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","28be0089-31f8-4b7c-bd9e-7b976bfbca0b","2020-09-02","P1D","Deceased",22,"Number","COVID-19 cases",0
"187","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","6c084e8f-a1f6-456e-a5be-bb7446a9adec","2020-08-31","P1D","Deceased",22,"Number","COVID-19 cases",0
"188","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","5bf543b6-82e0-4ba9-af36-d134450b3d31","2020-09-01","P1D","Deceased",22,"Number","COVID-19 cases",0
"189","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","b647b05f-8928-4bf2-9bed-ae8060a4043b","2020-09-04","P1D","Deceased",22,"Number","COVID-19 cases",0
"190","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","37d32817-ae48-4050-929d-e9bb9f9fe051","2020-09-05","P1D","Deceased",24,"Number","COVID-19 cases",0
"191","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","78445913-79c3-4987-9c86-48eba6e75330","2020-09-03","P1D","Deceased",22,"Number","COVID-19 cases",0
"192","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","816988cd-f336-4832-a847-7d603951a62c","2020-09-07","P1D","Deceased",24,"Number","COVID-19 cases",0
"193","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","c6e2f7c4-3223-45f3-8e9a-f6cd765513eb","2020-09-08","P1D","Deceased",24,"Number","COVID-19 cases",0
"194","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","ed42ef5c-31a9-418d-aee0-e5ef6ce4db6b","2020-09-06","P1D","Deceased",24,"Number","COVID-19 cases",0
"195","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","50120aac-c11f-4864-b2cc-2821f91cdda7","2020-09-11","P1D","Deceased",24,"Number","COVID-19 cases",0
"196","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","8f31ef0c-65a0-4dee-a590-17e6ed11ab0a","2020-09-09","P1D","Deceased",24,"Number","COVID-19 cases",0
"197","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","9603d839-9b9c-490a-b46b-fcc819c31664","2020-09-12","P1D","Deceased",24,"Number","COVID-19 cases",0
"198","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","fabec0f1-1c9b-4578-b87d-07e1eba17c88","2020-09-10","P1D","Deceased",24,"Number","COVID-19 cases",0
"199","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","b7c00360-db90-4804-9b9a-2fd1dc469713","2020-09-13","P1D","Deceased",24,"Number","COVID-19 cases",0
"200","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","b2bdef48-0c2d-43c7-9154-ecd76ab19e69","2020-09-14","P1D","Deceased",24,"Number","COVID-19 cases",0
"201","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","03a22380-8f73-42f0-ab5a-2cbf92c374ec","2020-09-15","P1D","Deceased",24,"Number","COVID-19 cases",0
"202","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","61c8d3f3-d828-4e84-aa0d-f048a192ec43","2020-09-18","P1D","Deceased",25,"Number","COVID-19 cases",0
"203","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","c1ea970d-af85-404c-940f-7d43b2757bd2","2020-09-20","P1D","Deceased",25,"Number","COVID-19 cases",0
"204","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","f9b1ddde-40d9-4a1f-8fd2-e9e81b5b9e81","2020-09-16","P1D","Deceased",25,"Number","COVID-19 cases",0
"205","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","93d84578-d59f-4052-bd2d-f4e5906a4299","2020-09-17","P1D","Deceased",25,"Number","COVID-19 cases",0
"206","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","a09ff2e1-5a2e-4488-861b-d4768ecd5640","2020-09-22","P1D","Deceased",25,"Number","COVID-19 cases",0
"207","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","5bf99c3a-6ad5-4dd6-9558-bef3230a10eb","2020-09-19","P1D","Deceased",25,"Number","COVID-19 cases",0
"208","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","742b6cf3-c33d-4572-a5ec-bba9ad95be9d","2020-09-23","P1D","Deceased",25,"Number","COVID-19 cases",0
"209","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","bbb249a2-3845-4241-8997-236b9b1cdfff","2020-09-21","P1D","Deceased",25,"Number","COVID-19 cases",0
"210","CPCOV2","COVID-19","Number of Cases","COVID-19 cases in New Zealand (cumulative)","Ministry of Health","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/testing-covid-19","2021-10-06T11:00:00Z","Daily","Case status","6c212bcc-7804-48ff-bbbe-f4469ce04e8e","2020-09-24","P1D","Deceased",25,"Number","COVID-19 cases",0
